via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona,
Calle,31,Avenida,29,Avenida,84,Calle 31 entre Avenida 29 y Avenida 84,450,Pastorita,Calle 31 entre Avenida 29 y Avenida 84 | calle 31 entre avenida 29 y avenida 84 | ave 31 entre 29 y 84 | 31 e 29 y 84
Calle,31,Avenida,84,Avenida,86,Calle 31 entre Avenida 84 y Avenida 86,450,Pastorita,Calle 31 entre Avenida 84 y Avenida 86 | calle 31 entre avenida 84 y avenida 86 | ave 31 entre 84 y 86 | 31 e 84 y 86
Calle,31,Avenida,86,Avenida,88,Calle 31 entre Avenida 86 y Avenida 88,450,Pastorita,Calle 31 entre Avenida 86 y Avenida 88 | calle 31 entre avenida 86 y avenida 88 | ave 31 entre 86 y 88 | 31 e 86 y 88
Calle,31,Avenida,88,Avenida,90,Calle 31 entre Avenida 88 y Avenida 90,450,Pastorita,Calle 31 entre Avenida 88 y Avenida 90 | calle 31 entre avenida 88 y avenida 90 | ave 31 entre 88 y 90 | 31 e 88 y 90
Calle,31,Avenida,90,Calle,CARRETERA DEL PUERTO,Calle 31 entre Avenida 90 y Calle CARRETERA DEL PUERTO,450,Pastorita,Calle 31 entre Avenida 90 y Calle CARRETERA DEL PUERTO | calle 31 entre avenida 90 y calle carretera del puerto | ave 31 entre 90 y CARRETERA DEL PUERTO | 31 e 90 y CARRETERA DEL PUERTO
Calle,33,Avenida,2,Avenida,4,Calle 33 entre Avenida 2 y Avenida 4,300,Punta Gorda,Calle 33 entre Avenida 2 y Avenida 4 | calle 33 entre avenida 2 y avenida 4 | ave 33 entre 2 y 4 | 33 e 2 y 4
Calle,33,Avenida,40,Avenida,42,Calle 33 entre Avenida 40 y Avenida 42,300,Casco Historico,Calle 33 entre Avenida 40 y Avenida 42 | calle 33 entre avenida 40 y avenida 42 | ave 33 entre 40 y 42 | 33 e 40 y 42
Calle,33,Avenida,42,Avenida,44,Calle 33 entre Avenida 42 y Avenida 44,300,Casco Historico,Calle 33 entre Avenida 42 y Avenida 44 | calle 33 entre avenida 42 y avenida 44 | ave 33 entre 42 y 44 | 33 e 42 y 44
Calle,33,Avenida,46,Avenida,48,Calle 33 entre Avenida 46 y Avenida 48,300,Casco Historico,Calle 33 entre Avenida 46 y Avenida 48 | calle 33 entre avenida 46 y avenida 48 | ave 33 entre 46 y 48 | 33 e 46 y 48
Calle,33,Avenida,48,Avenida,50,Calle 33 entre Avenida 48 y Avenida 50,300,Casco Historico,Calle 33 entre Avenida 48 y Avenida 50 | calle 33 entre avenida 48 y avenida 50 | ave 33 entre 48 y 50 | 33 e 48 y 50
Calle,33,Avenida,50,Avenida,52,Calle 33 entre Avenida 50 y Avenida 52,300,Casco Historico,Calle 33 entre Avenida 50 y Avenida 52 | calle 33 entre avenida 50 y avenida 52 | ave 33 entre 50 y 52 | 33 e 50 y 52
Calle,33,Avenida,52,Avenida,54,Calle 33 entre Avenida 52 y Avenida 54,300,Casco Historico,Calle 33 entre Avenida 52 y Avenida 54 | calle 33 entre avenida 52 y avenida 54 | ave 33 entre 52 y 54 | 33 e 52 y 54
Calle,33,Avenida,54,Avenida,56,Calle 33 entre Avenida 54 y Avenida 56,300,Casco Historico,Calle 33 entre Avenida 54 y Avenida 56 | calle 33 entre avenida 54 y avenida 56 | ave 33 entre 54 y 56 | 33 e 54 y 56
Calle,33,Avenida,56,Avenida,58,Calle 33 entre Avenida 56 y Avenida 58,300,Casco Historico,Calle 33 entre Avenida 56 y Avenida 58 | calle 33 entre avenida 56 y avenida 58 | ave 33 entre 56 y 58 | 33 e 56 y 58
Calle,33,Avenida,58,Avenida,60,Calle 33 entre Avenida 58 y Avenida 60,350,Casco Historico,Calle 33 entre Avenida 58 y Avenida 60 | calle 33 entre avenida 58 y avenida 60 | ave 33 entre 58 y 60 | 33 e 58 y 60
Calle,33,Avenida,60,Avenida,62,Calle 33 entre Avenida 60 y Avenida 62,350,Casco Historico,Calle 33 entre Avenida 60 y Avenida 62 | calle 33 entre avenida 60 y avenida 62 | ave 33 entre 60 y 62 | 33 e 60 y 62
Calle,33,Avenida,62,Avenida,64,Calle 33 entre Avenida 62 y Avenida 64,350,Casco Historico,Calle 33 entre Avenida 62 y Avenida 64 | calle 33 entre avenida 62 y avenida 64 | ave 33 entre 62 y 64 | 33 e 62 y 64
Calle,33,Avenida,64,Avenida,66,Calle 33 entre Avenida 64 y Avenida 66,350,Punta Gotica,Calle 33 entre Avenida 64 y Avenida 66 | calle 33 entre avenida 64 y avenida 66 | ave 33 entre 64 y 66 | 33 e 64 y 66
Calle,33,Avenida,66,Avenida,68,Calle 33 entre Avenida 66 y Avenida 68,350,Punta Gotica,Calle 33 entre Avenida 66 y Avenida 68 | calle 33 entre avenida 66 y avenida 68 | ave 33 entre 66 y 68 | 33 e 66 y 68
Calle,33,Avenida,68,Avenida,70,Calle 33 entre Avenida 68 y Avenida 70,350,Punta Gotica,Calle 33 entre Avenida 68 y Avenida 70 | calle 33 entre avenida 68 y avenida 70 | ave 33 entre 68 y 70 | 33 e 68 y 70
Calle,33,Avenida,70,Avenida,72,Calle 33 entre Avenida 70 y Avenida 72,350,Punta Gotica,Calle 33 entre Avenida 70 y Avenida 72 | calle 33 entre avenida 70 y avenida 72 | ave 33 entre 70 y 72 | 33 e 70 y 72
Calle,33,Avenida,72,Avenida,74,Calle 33 entre Avenida 72 y Avenida 74,350,Punta Gotica,Calle 33 entre Avenida 72 y Avenida 74 | calle 33 entre avenida 72 y avenida 74 | ave 33 entre 72 y 74 | 33 e 72 y 74
Calle,33A,Calle,33,Avenida,84,Calle 33A entre Calle 33 y Avenida 84,450,Pastorita,Calle 33A entre Calle 33 y Avenida 84 | calle 33a entre calle 33 y avenida 84 | ave 33A entre 33 y 84 | 33A e 33 y 84
Calle,33A,Avenida,84,Avenida,86,Calle 33A entre Avenida 84 y Avenida 86,450,Pastorita,Calle 33A entre Avenida 84 y Avenida 86 | calle 33a entre avenida 84 y avenida 86 | ave 33A entre 84 y 86 | 33A e 84 y 86
Calle,33A,Avenida,86,Avenida,88,Calle 33A entre Avenida 86 y Avenida 88,450,Pastorita,Calle 33A entre Avenida 86 y Avenida 88 | calle 33a entre avenida 86 y avenida 88 | ave 33A entre 86 y 88 | 33A e 86 y 88
Calle,33,Avenida,82,Calle,33A,Calle 33 entre Avenida 82 y Calle 33A,450,Pastorita,Calle 33 entre Avenida 82 y Calle 33A | calle 33 entre avenida 82 y calle 33a | ave 33 entre 82 y 33A | 33 e 82 y 33A
Calle,33,Calle,33A,Avenida,84,Calle 33 entre Calle 33A y Avenida 84,450,Pastorita,Calle 33 entre Calle 33A y Avenida 84 | calle 33 entre calle 33a y avenida 84 | ave 33 entre 33A y 84 | 33 e 33A y 84
Calle,35,Avenida,0,Avenida,litoral,Calle 35 entre Avenida 0 y Avenida litoral,450,Litoral,Calle 35 entre Avenida 0 y Avenida litoral | calle 35 entre avenida 0 y avenida litoral | ave 35 entre 0 y litoral | 35 e 0 y litoral
Calle,35,Avenida,0,Avenida,2,Calle 35 entre Avenida 0 y Avenida 2,400,Punta Gorda,Calle 35 entre Avenida 0 y Avenida 2 | calle 35 entre avenida 0 y avenida 2 | ave 35 entre 0 y 2 | 35 e 0 y 2
Calle,35,Avenida,2,Avenida,4,Calle 35 entre Avenida 2 y Avenida 4,400,Punta Gorda,Calle 35 entre Avenida 2 y Avenida 4 | calle 35 entre avenida 2 y avenida 4 | ave 35 entre 2 y 4 | 35 e 2 y 4
Calle,35,Avenida,4,Avenida,6,Calle 35 entre Avenida 4 y Avenida 6,400,Punta Gorda,Calle 35 entre Avenida 4 y Avenida 6 | calle 35 entre avenida 4 y avenida 6 | ave 35 entre 4 y 6 | 35 e 4 y 6
Calle,35,Avenida,6,Avenida,8,Calle 35 entre Avenida 6 y Avenida 8,400,Punta Gorda,Calle 35 entre Avenida 6 y Avenida 8 | calle 35 entre avenida 6 y avenida 8 | ave 35 entre 6 y 8 | 35 e 6 y 8
Calle,35,Avenida,12,Avenida,14,Calle 35 entre Avenida 12 y Avenida 14,350,Punta Gorda,Calle 35 entre Avenida 12 y Avenida 14 | calle 35 entre avenida 12 y avenida 14 | ave 35 entre 12 y 14 | 35 e 12 y 14
Calle,35,Avenida,14,Avenida,16,Calle 35 entre Avenida 14 y Avenida 16,350,Punta Gorda,Calle 35 entre Avenida 14 y Avenida 16 | calle 35 entre avenida 14 y avenida 16 | ave 35 entre 14 y 16 | 35 e 14 y 16
Calle,35,Avenida,16,Avenida,18,Calle 35 entre Avenida 16 y Avenida 18,350,Punta Gorda,Calle 35 entre Avenida 16 y Avenida 18 | calle 35 entre avenida 16 y avenida 18 | ave 35 entre 16 y 18 | 35 e 16 y 18
Calle,35,Avenida,18,Avenida,20,Calle 35 entre Avenida 18 y Avenida 20,350,Punta Gorda,Calle 35 entre Avenida 18 y Avenida 20 | calle 35 entre avenida 18 y avenida 20 | ave 35 entre 18 y 20 | 35 e 18 y 20
Calle,35,Avenida,20,Avenida,22,Calle 35 entre Avenida 20 y Avenida 22,350,Punta Gorda,Calle 35 entre Avenida 20 y Avenida 22 | calle 35 entre avenida 20 y avenida 22 | ave 35 entre 20 y 22 | 35 e 20 y 22
Calle,35,Avenida,38,Avenida,40,Calle 35 entre Avenida 38 y Avenida 40,300,Casco Historico,Calle 35 entre Avenida 38 y Avenida 40 | calle 35 entre avenida 38 y avenida 40 | ave 35 entre 38 y 40 | 35 e 38 y 40
Calle,35,Avenida,40,Avenida,42,Calle 35 entre Avenida 40 y Avenida 42,300,Casco Historico,Calle 35 entre Avenida 40 y Avenida 42 | calle 35 entre avenida 40 y avenida 42 | ave 35 entre 40 y 42 | 35 e 40 y 42
Calle,35,Avenida,42,Avenida,44,Calle 35 entre Avenida 42 y Avenida 44,300,Casco Historico,Calle 35 entre Avenida 42 y Avenida 44 | calle 35 entre avenida 42 y avenida 44 | ave 35 entre 42 y 44 | 35 e 42 y 44
Calle,35,Avenida,44,Avenida,46,Calle 35 entre Avenida 44 y Avenida 46,300,Casco Historico,Calle 35 entre Avenida 44 y Avenida 46 | calle 35 entre avenida 44 y avenida 46 | ave 35 entre 44 y 46 | 35 e 44 y 46
Calle,35,Avenida,46,Avenida,48,Calle 35 entre Avenida 46 y Avenida 48,300,Casco Historico,Calle 35 entre Avenida 46 y Avenida 48 | calle 35 entre avenida 46 y avenida 48 | ave 35 entre 46 y 48 | 35 e 46 y 48
Calle,35,Avenida,48,Avenida,50,Calle 35 entre Avenida 48 y Avenida 50,300,Casco Historico,Calle 35 entre Avenida 48 y Avenida 50 | calle 35 entre avenida 48 y avenida 50 | ave 35 entre 48 y 50 | 35 e 48 y 50
Calle,35,Avenida,50,Avenida,52,Calle 35 entre Avenida 50 y Avenida 52,300,Casco Historico,Calle 35 entre Avenida 50 y Avenida 52 | calle 35 entre avenida 50 y avenida 52 | ave 35 entre 50 y 52 | 35 e 50 y 52
Calle,35,Avenida,52,Avenida,54,Calle 35 entre Avenida 52 y Avenida 54,300,Casco Historico,Calle 35 entre Avenida 52 y Avenida 54 | calle 35 entre avenida 52 y avenida 54 | ave 35 entre 52 y 54 | 35 e 52 y 54
Calle,35,Avenida,54,Avenida,56,Calle 35 entre Avenida 54 y Avenida 56,300,Casco Historico,Calle 35 entre Avenida 54 y Avenida 56 | calle 35 entre avenida 54 y avenida 56 | ave 35 entre 54 y 56 | 35 e 54 y 56
Calle,35,Avenida,56,Avenida,58,Calle 35 entre Avenida 56 y Avenida 58,350,Casco Historico,Calle 35 entre Avenida 56 y Avenida 58 | calle 35 entre avenida 56 y avenida 58 | ave 35 entre 56 y 58 | 35 e 56 y 58
Calle,35,Avenida,58,Avenida,60,Calle 35 entre Avenida 58 y Avenida 60,350,Casco Historico,Calle 35 entre Avenida 58 y Avenida 60 | calle 35 entre avenida 58 y avenida 60 | ave 35 entre 58 y 60 | 35 e 58 y 60
Calle,35,Avenida,60,Avenida,62,Calle 35 entre Avenida 60 y Avenida 62,350,Casco Historico,Calle 35 entre Avenida 60 y Avenida 62 | calle 35 entre avenida 60 y avenida 62 | ave 35 entre 60 y 62 | 35 e 60 y 62
Calle,35,Avenida,62,Avenida,64,Calle 35 entre Avenida 62 y Avenida 64,350,Casco Historico,Calle 35 entre Avenida 62 y Avenida 64 | calle 35 entre avenida 62 y avenida 64 | ave 35 entre 62 y 64 | 35 e 62 y 64
Calle,35,Avenida,64,Avenida,66,Calle 35 entre Avenida 64 y Avenida 66,350,Punta Gotica,Calle 35 entre Avenida 64 y Avenida 66 | calle 35 entre avenida 64 y avenida 66 | ave 35 entre 64 y 66 | 35 e 64 y 66
Calle,35,Avenida,66,Avenida,68,Calle 35 entre Avenida 66 y Avenida 68,350,Punta Gotica,Calle 35 entre Avenida 66 y Avenida 68 | calle 35 entre avenida 66 y avenida 68 | ave 35 entre 66 y 68 | 35 e 66 y 68
Calle,35,Avenida,68,Avenida,70,Calle 35 entre Avenida 68 y Avenida 70,350,Punta Gotica,Calle 35 entre Avenida 68 y Avenida 70 | calle 35 entre avenida 68 y avenida 70 | ave 35 entre 68 y 70 | 35 e 68 y 70
Calle,35,Avenida,70,Avenida,72,Calle 35 entre Avenida 70 y Avenida 72,350,Punta Gotica,Calle 35 entre Avenida 70 y Avenida 72 | calle 35 entre avenida 70 y avenida 72 | ave 35 entre 70 y 72 | 35 e 70 y 72
Calle,35,Avenida,82,Avenida,84,Calle 35 entre Avenida 82 y Avenida 84,450,Pastorita,Calle 35 entre Avenida 82 y Avenida 84 | calle 35 entre avenida 82 y avenida 84 | ave 35 entre 82 y 84 | 35 e 82 y 84
Calle,35,Avenida,84,Avenida,86,Calle 35 entre Avenida 84 y Avenida 86,450,Pastorita,Calle 35 entre Avenida 84 y Avenida 86 | calle 35 entre avenida 84 y avenida 86 | ave 35 entre 84 y 86 | 35 e 84 y 86
Calle,35,Avenida,86,Avenida,88,Calle 35 entre Avenida 86 y Avenida 88,450,Pastorita,Calle 35 entre Avenida 86 y Avenida 88 | calle 35 entre avenida 86 y avenida 88 | ave 35 entre 86 y 88 | 35 e 86 y 88
Calle,35,Avenida,88,Avenida,90,Calle 35 entre Avenida 88 y Avenida 90,450,Pastorita,Calle 35 entre Avenida 88 y Avenida 90 | calle 35 entre avenida 88 y avenida 90 | ave 35 entre 88 y 90 | 35 e 88 y 90
Calle,37,Avenida,0,Avenida,2,Calle 37 entre Avenida 0 y Avenida 2,400,Punta Gorda,Calle 37 entre Avenida 0 y Avenida 2 | calle 37 entre avenida 0 y avenida 2 | ave 37 entre 0 y 2 | 37 e 0 y 2
Calle,37,Avenida,2,Avenida,4,Calle 37 entre Avenida 2 y Avenida 4,400,Punta Gorda,Calle 37 entre Avenida 2 y Avenida 4 | calle 37 entre avenida 2 y avenida 4 | ave 37 entre 2 y 4 | 37 e 2 y 4
Calle,37,Avenida,4,Avenida,6,Calle 37 entre Avenida 4 y Avenida 6,400,Punta Gorda,Calle 37 entre Avenida 4 y Avenida 6 | calle 37 entre avenida 4 y avenida 6 | ave 37 entre 4 y 6 | 37 e 4 y 6
Calle,37,Avenida,6,Avenida,8,Calle 37 entre Avenida 6 y Avenida 8,350,Punta Gorda,Calle 37 entre Avenida 6 y Avenida 8 | calle 37 entre avenida 6 y avenida 8 | ave 37 entre 6 y 8 | 37 e 6 y 8
Calle,37,Avenida,8,Avenida,10,Calle 37 entre Avenida 8 y Avenida 10,350,Punta Gorda,Calle 37 entre Avenida 8 y Avenida 10 | calle 37 entre avenida 8 y avenida 10 | ave 37 entre 8 y 10 | 37 e 8 y 10
Calle,37,Avenida,10,Avenida,12,Calle 37 entre Avenida 10 y Avenida 12,350,Punta Gorda,Calle 37 entre Avenida 10 y Avenida 12 | calle 37 entre avenida 10 y avenida 12 | ave 37 entre 10 y 12 | 37 e 10 y 12
Calle,37,Avenida,12,Avenida,14,Calle 37 entre Avenida 12 y Avenida 14,350,Punta Gorda,Calle 37 entre Avenida 12 y Avenida 14 | calle 37 entre avenida 12 y avenida 14 | ave 37 entre 12 y 14 | 37 e 12 y 14
Calle,37,Avenida,14,Avenida,16,Calle 37 entre Avenida 14 y Avenida 16,350,Punta Gorda,Calle 37 entre Avenida 14 y Avenida 16 | calle 37 entre avenida 14 y avenida 16 | ave 37 entre 14 y 16 | 37 e 14 y 16
Calle,37,Avenida,16,Avenida,18,Calle 37 entre Avenida 16 y Avenida 18,350,Punta Gorda,Calle 37 entre Avenida 16 y Avenida 18 | calle 37 entre avenida 16 y avenida 18 | ave 37 entre 16 y 18 | 37 e 16 y 18
Calle,37,Avenida,18,Avenida,20,Calle 37 entre Avenida 18 y Avenida 20,350,Punta Gorda,Calle 37 entre Avenida 18 y Avenida 20 | calle 37 entre avenida 18 y avenida 20 | ave 37 entre 18 y 20 | 37 e 18 y 20
Calle,37,Avenida,20,Avenida,22,Calle 37 entre Avenida 20 y Avenida 22,350,Punta Gorda,Calle 37 entre Avenida 20 y Avenida 22 | calle 37 entre avenida 20 y avenida 22 | ave 37 entre 20 y 22 | 37 e 20 y 22
Calle,37,Avenida,22,Avenida,24,Calle 37 entre Avenida 22 y Avenida 24,350,Casco Historico,Calle 37 entre Avenida 22 y Avenida 24 | calle 37 entre avenida 22 y avenida 24 | ave 37 entre 22 y 24 | 37 e 22 y 24
Calle,37,Avenida,24,Avenida,26,Calle 37 entre Avenida 24 y Avenida 26,350,Casco Historico,Calle 37 entre Avenida 24 y Avenida 26 | calle 37 entre avenida 24 y avenida 26 | ave 37 entre 24 y 26 | 37 e 24 y 26
Calle,37,Avenida,26,Avenida,28,Calle 37 entre Avenida 26 y Avenida 28,300,Casco Historico,Calle 37 entre Avenida 26 y Avenida 28 | calle 37 entre avenida 26 y avenida 28 | ave 37 entre 26 y 28 | 37 e 26 y 28
Calle,37,Avenida,28,Avenida,30,Calle 37 entre Avenida 28 y Avenida 30,300,Casco Historico,Calle 37 entre Avenida 28 y Avenida 30 | calle 37 entre avenida 28 y avenida 30 | ave 37 entre 28 y 30 | 37 e 28 y 30
Calle,37,Avenida,30,Avenida,32,Calle 37 entre Avenida 30 y Avenida 32,300,Casco Historico,Calle 37 entre Avenida 30 y Avenida 32 | calle 37 entre avenida 30 y avenida 32 | ave 37 entre 30 y 32 | 37 e 30 y 32
Calle,37,Avenida,32,Avenida,34,Calle 37 entre Avenida 32 y Avenida 34,300,Casco Historico,Calle 37 entre Avenida 32 y Avenida 34 | calle 37 entre avenida 32 y avenida 34 | ave 37 entre 32 y 34 | 37 e 32 y 34
Calle,37,Avenida,34,Avenida,36,Calle 37 entre Avenida 34 y Avenida 36,300,Casco Historico,Calle 37 entre Avenida 34 y Avenida 36 | calle 37 entre avenida 34 y avenida 36 | ave 37 entre 34 y 36 | 37 e 34 y 36
Calle,37,Avenida,36,Avenida,38,Calle 37 entre Avenida 36 y Avenida 38,300,Casco Historico,Calle 37 entre Avenida 36 y Avenida 38 | calle 37 entre avenida 36 y avenida 38 | ave 37 entre 36 y 38 | 37 e 36 y 38
Calle,37,Avenida,38,Avenida,40,Calle 37 entre Avenida 38 y Avenida 40,300,Casco Historico,Calle 37 entre Avenida 38 y Avenida 40 | calle 37 entre avenida 38 y avenida 40 | ave 37 entre 38 y 40 | 37 e 38 y 40
Calle,37,Avenida,40,Avenida,42,Calle 37 entre Avenida 40 y Avenida 42,300,Casco Historico,Calle 37 entre Avenida 40 y Avenida 42 | calle 37 entre avenida 40 y avenida 42 | ave 37 entre 40 y 42 | 37 e 40 y 42
Calle,37,Avenida,42,Avenida,44,Calle 37 entre Avenida 42 y Avenida 44,300,Casco Historico,Calle 37 entre Avenida 42 y Avenida 44 | calle 37 entre avenida 42 y avenida 44 | ave 37 entre 42 y 44 | 37 e 42 y 44
Calle,37,Avenida,44,Avenida,46,Calle 37 entre Avenida 44 y Avenida 46,300,Casco Historico,Calle 37 entre Avenida 44 y Avenida 46 | calle 37 entre avenida 44 y avenida 46 | ave 37 entre 44 y 46 | 37 e 44 y 46
Calle,37,Avenida,46,Avenida,48,Calle 37 entre Avenida 46 y Avenida 48,300,Casco Historico,Calle 37 entre Avenida 46 y Avenida 48 | calle 37 entre avenida 46 y avenida 48 | ave 37 entre 46 y 48 | 37 e 46 y 48
Calle,37,Avenida,48,Avenida,50,Calle 37 entre Avenida 48 y Avenida 50,300,Casco Historico,Calle 37 entre Avenida 48 y Avenida 50 | calle 37 entre avenida 48 y avenida 50 | ave 37 entre 48 y 50 | 37 e 48 y 50
Calle,37,Avenida,50,Avenida,52,Calle 37 entre Avenida 50 y Avenida 52,300,Casco Historico,Calle 37 entre Avenida 50 y Avenida 52 | calle 37 entre avenida 50 y avenida 52 | ave 37 entre 50 y 52 | 37 e 50 y 52
Calle,37,Avenida,52,Avenida,54,Calle 37 entre Avenida 52 y Avenida 54,300,Casco Historico,Calle 37 entre Avenida 52 y Avenida 54 | calle 37 entre avenida 52 y avenida 54 | ave 37 entre 52 y 54 | 37 e 52 y 54
Calle,37,Avenida,54,Avenida,56,Calle 37 entre Avenida 54 y Avenida 56,300,Casco Historico,Calle 37 entre Avenida 54 y Avenida 56 | calle 37 entre avenida 54 y avenida 56 | ave 37 entre 54 y 56 | 37 e 54 y 56
Calle,37,Avenida,56,Avenida,58,Calle 37 entre Avenida 56 y Avenida 58,300,Casco Historico,Calle 37 entre Avenida 56 y Avenida 58 | calle 37 entre avenida 56 y avenida 58 | ave 37 entre 56 y 58 | 37 e 56 y 58
Calle,37,Avenida,58,Avenida,60,Calle 37 entre Avenida 58 y Avenida 60,350,Casco Historico,Calle 37 entre Avenida 58 y Avenida 60 | calle 37 entre avenida 58 y avenida 60 | ave 37 entre 58 y 60 | 37 e 58 y 60
Calle,37,Avenida,60,Avenida,62,Calle 37 entre Avenida 60 y Avenida 62,350,Casco Historico,Calle 37 entre Avenida 60 y Avenida 62 | calle 37 entre avenida 60 y avenida 62 | ave 37 entre 60 y 62 | 37 e 60 y 62
Calle,37,Avenida,62,Avenida,64,Calle 37 entre Avenida 62 y Avenida 64,350,Casco Historico,Calle 37 entre Avenida 62 y Avenida 64 | calle 37 entre avenida 62 y avenida 64 | ave 37 entre 62 y 64 | 37 e 62 y 64
Calle,37,Avenida,64,Avenida,66,Calle 37 entre Avenida 64 y Avenida 66,350,Punta Gotica,Calle 37 entre Avenida 64 y Avenida 66 | calle 37 entre avenida 64 y avenida 66 | ave 37 entre 64 y 66 | 37 e 64 y 66
Calle,37,Avenida,66,Avenida,68,Calle 37 entre Avenida 66 y Avenida 68,350,Punta Gotica,Calle 37 entre Avenida 66 y Avenida 68 | calle 37 entre avenida 66 y avenida 68 | ave 37 entre 66 y 68 | 37 e 66 y 68
Calle,37,Avenida,68,Avenida,70,Calle 37 entre Avenida 68 y Avenida 70,350,Punta Gotica,Calle 37 entre Avenida 68 y Avenida 70 | calle 37 entre avenida 68 y avenida 70 | ave 37 entre 68 y 70 | 37 e 68 y 70
Calle,37,Avenida,70,Avenida,72,Calle 37 entre Avenida 70 y Avenida 72,350,Punta Gotica,Calle 37 entre Avenida 70 y Avenida 72 | calle 37 entre avenida 70 y avenida 72 | ave 37 entre 70 y 72 | 37 e 70 y 72
Calle,37,Avenida,72,Avenida,74,Calle 37 entre Avenida 72 y Avenida 74,350,San Lazaro,Calle 37 entre Avenida 72 y Avenida 74 | calle 37 entre avenida 72 y avenida 74 | ave 37 entre 72 y 74 | 37 e 72 y 74
Calle,39,Avenida,4,Avenida,6,Calle 39 entre Avenida 4 y Avenida 6,350,Punta Gorda,Calle 39 entre Avenida 4 y Avenida 6 | calle 39 entre avenida 4 y avenida 6 | ave 39 entre 4 y 6 | 39 e 4 y 6
Calle,39,Avenida,6,Avenida,8,Calle 39 entre Avenida 6 y Avenida 8,350,Punta Gorda,Calle 39 entre Avenida 6 y Avenida 8 | calle 39 entre avenida 6 y avenida 8 | ave 39 entre 6 y 8 | 39 e 6 y 8
Calle,39,Avenida,8,Avenida,10,Calle 39 entre Avenida 8 y Avenida 10,350,Punta Gorda,Calle 39 entre Avenida 8 y Avenida 10 | calle 39 entre avenida 8 y avenida 10 | ave 39 entre 8 y 10 | 39 e 8 y 10
Calle,39,Avenida,10,Avenida,12,Calle 39 entre Avenida 10 y Avenida 12,350,Punta Gorda,Calle 39 entre Avenida 10 y Avenida 12 | calle 39 entre avenida 10 y avenida 12 | ave 39 entre 10 y 12 | 39 e 10 y 12
Calle,39,Avenida,12,Avenida,14,Calle 39 entre Avenida 12 y Avenida 14,350,Punta Gorda,Calle 39 entre Avenida 12 y Avenida 14 | calle 39 entre avenida 12 y avenida 14 | ave 39 entre 12 y 14 | 39 e 12 y 14
Calle,39,Avenida,14,Avenida,16,Calle 39 entre Avenida 14 y Avenida 16,350,Punta Gorda,Calle 39 entre Avenida 14 y Avenida 16 | calle 39 entre avenida 14 y avenida 16 | ave 39 entre 14 y 16 | 39 e 14 y 16
Calle,39,Avenida,16,Avenida,18,Calle 39 entre Avenida 16 y Avenida 18,350,Punta Gorda,Calle 39 entre Avenida 16 y Avenida 18 | calle 39 entre avenida 16 y avenida 18 | ave 39 entre 16 y 18 | 39 e 16 y 18
Calle,39,Avenida,18,Avenida,20,Calle 39 entre Avenida 18 y Avenida 20,300,Punta Gorda,Calle 39 entre Avenida 18 y Avenida 20 | calle 39 entre avenida 18 y avenida 20 | ave 39 entre 18 y 20 | 39 e 18 y 20
Calle,39,Avenida,20,Avenida,22,Calle 39 entre Avenida 20 y Avenida 22,300,Punta Gorda,Calle 39 entre Avenida 20 y Avenida 22 | calle 39 entre avenida 20 y avenida 22 | ave 39 entre 20 y 22 | 39 e 20 y 22
Calle,39,Avenida,22,Avenida,24,Calle 39 entre Avenida 22 y Avenida 24,300,Casco Historico,Calle 39 entre Avenida 22 y Avenida 24 | calle 39 entre avenida 22 y avenida 24 | ave 39 entre 22 y 24 | 39 e 22 y 24
Calle,39,Avenida,24,Avenida,26,Calle 39 entre Avenida 24 y Avenida 26,300,Casco Historico,Calle 39 entre Avenida 24 y Avenida 26 | calle 39 entre avenida 24 y avenida 26 | ave 39 entre 24 y 26 | 39 e 24 y 26
Calle,39,Avenida,32,Avenida,34,Calle 39 entre Avenida 32 y Avenida 34,300,Casco Historico,Calle 39 entre Avenida 32 y Avenida 34 | calle 39 entre avenida 32 y avenida 34 | ave 39 entre 32 y 34 | 39 e 32 y 34
